PiratesID,PlayerName,OrgCode,PrefPos,SplitTypeCode,RAA,RAA_635,AdjProd,ERA,IP,,
D672C267-FFFD-4304-8611-9B4C06CB8148,"Buehler, Walker",NULL,RHS,EPSvsL,3.01851,9.259515374,1.12465,3.43949,50.68787,,
D672C267-FFFD-4304-8611-9B4C06CB8148,"Buehler, Walker",NULL,RHS,EPSvsR,2.88849,7.781112829,1.10475,3.46927,57.79064,,
D672C267-FFFD-4304-8611-9B4C06CB8148,"Buehler, Walker",NULL,RHS,EPS,5.90681,8.472089437,1.11405,3.45536,108.47851,,
D6B2D6E3-F438-4823-A8F6-9CA963B418E2,"De Leon, Randry",SF,RHS,EPSvsR,-0.11996,-126.0626221,0,15.57693,0.10251,,
D6B2D6E3-F438-4823-A8F6-9CA963B418E2,"De Leon, Randry",SF,RHS,EPSvsL,-0.07346,-117.8730985,0,15.08824,0.06703,,
D6B2D6E3-F438-4823-A8F6-9CA963B418E2,"De Leon, Randry",SF,RHS,EPS,-0.19342,-122.8217,0,15.06977,0.16953,,
36012B60-98F5-4E7B-A98A-CAB3CB76DBE3,"Gibson, Kyle",NULL,RHS,EPSvsR,-4.92921,-9.831054679,0.86765,4.68367,74.28057,,
36012B60-98F5-4E7B-A98A-CAB3CB76DBE3,"Gibson, Kyle",NULL,RHS,EPS,-8.88129,-9.539792103,0.87157,4.66027,138.32862,,
36012B60-98F5-4E7B-A98A-CAB3CB76DBE3,"Gibson, Kyle",NULL,RHS,EPSvsL,-3.95117,-9.197722294,0.87618,4.66071,63.66906,,
7ECE20FE-08E8-4EC0-A5F9-15382BC591A0,"Wesneski, Hayden",CHI,RHS,EPSvsR,1.32454,3.959840255,1.05331,3.82301,51.18896,,
7ECE20FE-08E8-4EC0-A5F9-15382BC591A0,"Wesneski, Hayden",CHI,RHS,EPSvsL,-0.70438,-2.729427325,0.96326,4.08139,38.95797,,
7ECE20FE-08E8-4EC0-A5F9-15382BC591A0,"Wesneski, Hayden",CHI,RHS,EPS,0.61979,1.045949483,1.01408,3.915,90.59993,,
5A37AFF4-422D-4AA2-BABA-16E559D66270,"Verlander, Justin",NULL,RHS,EPS,-3.73714,-5.301397352,0.92863,4.30312,107.56486,,
5A37AFF4-422D-4AA2-BABA-16E559D66270,"Verlander, Justin",NULL,RHS,EPSvsL,-0.81344,-2.446032931,0.96707,4.08553,51.09331,,
5A37AFF4-422D-4AA2-BABA-16E559D66270,"Verlander, Justin",NULL,RHS,EPSvsR,-2.92323,-7.850124223,0.89432,4.5,56.47155,,
22D6C265-7FE2-4D66-83C9-17CC913F674D,"Marin, Alexis",ARI,RHS,EPSvsR,-0.11078,-114.0598956,0,14.625,0.1041,,
22D6C265-7FE2-4D66-83C9-17CC913F674D,"Marin, Alexis",ARI,RHS,EPSvsL,-0.07073,-117.1882012,0,14.4,0.06507,,
22D6C265-7FE2-4D66-83C9-17CC913F674D,"Marin, Alexis",ARI,RHS,EPS,-0.1815,-115.2525,0,14.53846,0.16917,,
251E82D9-D925-427F-B27B-38B003C28B84,"Carranza, Aaron",MIN,RHS,EPSvsL,-0.07585,-123.5658945,0,15.88234,0.06512,,
9AB8A169-2152-4976-A3EF-0E5BF88DFE65,"Shreve, Ryan",STL,RHR,EPSvsL,-1.07086,-38.73500434,0.47855,6.98276,3.78329,,
2F03ECC9-8855-43ED-9D63-0EF0B9BE0586,"Kowar, Jackson",SEA,RHR,EPSvsR,-5.45538,-35.39591816,0.5235,6.60839,21.09039,,
2F03ECC9-8855-43ED-9D63-0EF0B9BE0586,"Kowar, Jackson",SEA,RHR,EPSvsL,-3.47056,-32.36754207,0.56427,6.48,14.74852,,
2F03ECC9-8855-43ED-9D63-0EF0B9BE0586,"Kowar, Jackson",SEA,RHR,EPS,-8.92599,-34.15365513,0.54022,6.55556,35.83891,,
75C9EA71-4778-413D-AF60-0EFBA2F86CC8,"Baumler, Carter",BAL,RHR,EPSvsR,-0.03894,-42.26820513,0.43106,7,0.12352,,
75C9EA71-4778-413D-AF60-0EFBA2F86CC8,"Baumler, Carter",BAL,RHR,EPSvsL,-0.03068,-46.94409639,0.36796,7.81579,0.08692,,
75C9EA71-4778-413D-AF60-0EFBA2F86CC8,"Baumler, Carter",BAL,RHR,EPS,-0.06962,-44.2087,0.40487,7.33696,0.21044,,
C4628BC2-A898-45E3-BC1A-0FAE60302A60,"McLean, Nolan",NY,RHR,EPSvsR,-0.78694,-25.09727886,0.66214,5.73288,4.4236,,
C4628BC2-A898-45E3-BC1A-0FAE60302A60,"McLean, Nolan",NY,RHR,EPSvsL,-0.95183,-31.09771351,0.58136,6.12766,4.2721,,
C4628BC2-A898-45E3-BC1A-0FAE60302A60,"McLean, Nolan",NY,RHR,EPS,-1.73876,-28.0611233,0.62224,6.02091,8.6957,,
C41E59A6-C8E3-44D7-837C-0FC1719F2BCA,"Santos, Dahian",TOR,RHR,EPSvsR,-0.18946,-37.28163794,0.49812,7.04348,0.67858,,
C41E59A6-C8E3-44D7-837C-0FC1719F2BCA,"Santos, Dahian",TOR,RHR,EPSvsL,-0.17331,-46.41129287,0.37522,7.36364,0.48681,,
C41E59A6-C8E3-44D7-837C-0FC1719F2BCA,"Santos, Dahian",TOR,RHR,EPS,-0.36276,-41.14754538,0.44606,7.17722,1.16539,,
A3B95547-FEE2-4E7A-ADA0-1021824D5B84,"Holmes, Bridger",LAA,RHR,EPSvsL,-6.56669,-57.27593888,0.22895,8.59091,14.66667,,
A3B95547-FEE2-4E7A-ADA0-1021824D5B84,"Holmes, Bridger",LAA,RHR,EPSvsR,-8.94094,-58.40278906,0.21378,8.84483,19.33333,,
A3B95547-FEE2-4E7A-ADA0-1021824D5B84,"Holmes, Bridger",LAA,RHR,EPS,-15.50763,-57.92025771,0.22027,8.47059,34,,
9950084B-C1D1-4A1F-9FD6-10BB651D4100,"Ellerts, Magnus",CLE,RHR,EPSvsR,-0.06746,-29.78149029,0.59906,6.08451,0.31002,,
9950084B-C1D1-4A1F-9FD6-10BB651D4100,"Ellerts, Magnus",CLE,RHR,EPS,-0.13785,-34.8562105,0.53078,6.58537,0.53707,,
9950084B-C1D1-4A1F-9FD6-10BB651D4100,"Ellerts, Magnus",CLE,RHR,EPSvsL,-0.07038,-41.65350955,0.43924,7.26923,0.22706,,
93F32691-B2BB-41ED-8676-10D0906FB080,"Perez, Hector",NULL,RHR,EPSvsR,-0.28725,-38.66452221,0.47949,6.90698,1.014,,
93F32691-B2BB-41ED-8676-10D0906FB080,"Perez, Hector",NULL,RHR,EPSvsL,-0.02237,-45.51701487,0.38739,9,0.07074,,
93F32691-B2BB-41ED-8676-10D0906FB080,"Perez, Hector",NULL,RHR,EPS,-0.30962,-39.08970352,0.47377,6.82418,1.07296,,
DA9BEAD5-6D22-48DC-A7B8-116D710CDA21,"Gonzalez, Rafael",HOU,RHR,EPSvsR,-0.05214,-58.85712762,0.20773,8.68966,0.11326,,
DA9BEAD5-6D22-48DC-A7B8-116D710CDA21,"Gonzalez, Rafael",HOU,RHR,EPS,-0.09519,-60.44565,0.18627,8.82353,0.19918,,
DA9BEAD5-6D22-48DC-A7B8-116D710CDA21,"Gonzalez, Rafael",HOU,RHR,EPSvsL,-0.04306,-62.50137149,0.15869,9,0.08592,,
C3B2D3D3-1511-46D2-8918-119986F13080,"Hejka, Josh",NY,RHR,EPSvsL,-0.06364,-51.6347235,0.30492,7.875,0.16221,,
C3B2D3D3-1511-46D2-8918-119986F13080,"Hejka, Josh",NY,RHR,EPSvsR,-0.07049,-42.99244098,0.42128,7.06154,0.21966,,
C3B2D3D3-1511-46D2-8918-119986F13080,"Hejka, Josh",NY,RHR,EPS,-0.13412,-46.697628,0.37135,7.40708,0.38187,,
988F28DB-A155-4F17-ACEE-11F060E48B06,"Cuenca, Angel",STL,RHR,EPSvsR,-0.05365,-60.01329998,0.19218,8.72308,0.11497,,
988F28DB-A155-4F17-ACEE-11F060E48B06,"Cuenca, Angel",STL,RHR,EPS,-0.09272,-58.8772,0.20743,8.45217,0.20341,,
988F28DB-A155-4F17-ACEE-11F060E48B06,"Cuenca, Angel",STL,RHR,EPSvsL,-0.03907,-57.3854463,0.22746,8.1,0.08844,,
254064D8-8143-4F4F-B634-3EA3A6C8A6E2,"Meeker, James",NULL,RHR,EPS,-7.31515,-35.86039443,0.51724,6.525,28.24748,,
254064D8-8143-4F4F-B634-3EA3A6C8A6E2,"Meeker, James",NULL,RHR,EPSvsR,-4.04315,-34.60342263,0.53417,6.26087,16.2423,,
254064D8-8143-4F4F-B634-3EA3A6C8A6E2,"Meeker, James",NULL,RHR,EPSvsL,-3.2721,-37.54682548,0.49454,6.88235,12.00518,,
81F2B859-0CD9-4DBC-87B6-3F429D3D8C56,"Lucumi, Francisco",NULL,RHR,EPSvsR,-0.14743,-95.55104769,0,12.21429,0.17878,,
81F2B859-0CD9-4DBC-87B6-3F429D3D8C56,"Lucumi, Francisco",NULL,RHR,EPSvsL,-0.00301,-94.48096886,0,0,0.00426,,
81F2B859-0CD9-4DBC-87B6-3F429D3D8C56,"Lucumi, Francisco",NULL,RHR,EPS,-0.15044,-95.5294,0,11.93024,0.18304,,
CC65B7C1-1EDD-4CEB-8550-40307CF25FEF,"Weiss, Ryan",BOC,RHR,EPSvsR,1.04707,5.754312904,1.0766,4.00572,28.3,,
CC65B7C1-1EDD-4CEB-8550-40307CF25FEF,"Weiss, Ryan",BOC,RHR,EPS,-2.28312,-5.243225833,0.9302,4.5651,65.8,,
CC65B7C1-1EDD-4CEB-8550-40307CF25FEF,"Weiss, Ryan",BOC,RHR,EPSvsL,-3.33019,-13.13792151,0.82511,4.98723,37.5,,
CC65B7C1-1EDD-4CEB-8550-40307CF25FEF,"Weiss, Ryan",BOC,RHR,EPSvsR,1.04707,5.754312904,1.0766,4.00572,28.3,,
CC65B7C1-1EDD-4CEB-8550-40307CF25FEF,"Weiss, Ryan",BOC,RHR,EPSvsL,-3.33019,-13.13792151,0.82511,4.98723,37.5,,
CC65B7C1-1EDD-4CEB-8550-40307CF25FEF,"Weiss, Ryan",BOC,RHR,EPS,-2.28312,-5.243225833,0.9302,4.5651,65.8,,
B82D691D-1A7E-463A-B3D0-408BDFC01C4B,"Gockel, Chase",BOC,RHR,EPSvsL,-0.07108,-78.43157017,0,0,0,,
B82D691D-1A7E-463A-B3D0-408BDFC01C4B,"Gockel, Chase",BOC,RHR,EPSvsR,-0.11057,-85.44302334,0,0,0,,
B82D691D-1A7E-463A-B3D0-408BDFC01C4B,"Gockel, Chase",BOC,RHR,EPS,-0.18163,-82.54609152,0,0,0.33333,,
4367BF96-131B-4E23-BFA6-41B95F5F1ADB,"Bonzagni, Paul",TEX,RHR,EPSvsR,-0.03327,-38.09450395,0.48718,6.912,0.11861,,
4367BF96-131B-4E23-BFA6-41B95F5F1ADB,"Bonzagni, Paul",TEX,RHR,EPSvsL,-0.03365,-47.97213866,0.35422,7.71428,0.09299,,
4367BF96-131B-4E23-BFA6-41B95F5F1ADB,"Bonzagni, Paul",TEX,RHR,EPS,-0.06692,-42.4942,0.42796,7.17568,0.21065,,
83F3A967-0DD8-4D17-9DAF-4217FA91D2A6,"Rogers, Tyler",SF,RHR,EPSvsR,2.2555,10.452525,1.14071,3.47525,33.74614,,
83F3A967-0DD8-4D17-9DAF-4217FA91D2A6,"Rogers, Tyler",SF,RHR,EPSvsL,1.3874,8.454857249,1.11382,3.50649,25.72726,,
83F3A967-0DD8-4D17-9DAF-4217FA91D2A6,"Rogers, Tyler",SF,RHR,EPS,3.64281,9.58936516,1.12909,3.35593,59.13927,,
F7A1BBAB-BA01-4CC3-85BC-426A88EB40C1,"Faria, Jake",NULL,RHR,EPSvsR,-0.18789,-49.14858252,0.33835,9,0.45146,,
F7A1BBAB-BA01-4CC3-85BC-426A88EB40C1,"Faria, Jake",NULL,RHR,EPS,-0.66726,-48.90495675,0.34164,6.75,1.80583,,
F7A1BBAB-BA01-4CC3-85BC-426A88EB40C1,"Faria, Jake",NULL,RHR,EPSvsL,-0.47937,-48.81012474,0.34292,6,1.35438,,
5C585456-7E0D-410D-93F5-689C059D00CC,"De Jesus, Yency",MIN,RHR,EPSvsR,-0.10721,-112.4110003,0,14.34375,0.10536,,
5C585456-7E0D-410D-93F5-689C059D00CC,"De Jesus, Yency",MIN,RHR,EPSvsL,-0.06549,-105.446904,0,12.85714,0.06915,,
9188F230-68B6-4082-BC60-5F87CD0C3CD5,"Gaither, Ray",HOU,RHR,EPS,-7.49462,-35.8388647,0.51753,6.57983,28.61805,,
9188F230-68B6-4082-BC60-5F87CD0C3CD5,"Gaither, Ray",HOU,RHR,EPSvsL,-3.11738,-35.64077958,0.5202,6.48,12.02439,,
83C38A07-2C4B-4002-86FB-5FAB69451A1C,"Marte, Julio",HOU,RHR,EPSvsR,-0.0531,-57.78960358,0.22203,8.40566,0.1191,,
83C38A07-2C4B-4002-86FB-5FAB69451A1C,"Marte, Julio",HOU,RHR,EPS,-0.09077,-57.63895,0.2241,8.30769,0.2045,,
83C38A07-2C4B-4002-86FB-5FAB69451A1C,"Marte, Julio",HOU,RHR,EPSvsL,-0.03767,-57.42791636,0.22701,8.17105,0.08539,,
04BB9CE3-26DD-42DE-81BF-60AC87BF4A70,"Smith, Jake",LAA,RHR,EPSvsL,-0.03801,-56.67672475,0.23707,8.4,0.08517,,
04BB9CE3-26DD-42DE-81BF-60AC87BF4A70,"Smith, Jake",LAA,RHR,EPSvsR,-0.04547,-50.28991187,0.32302,7.83871,0.11735,,
04BB9CE3-26DD-42DE-81BF-60AC87BF4A70,"Smith, Jake",LAA,RHR,EPS,-0.08348,-53.0098,0.28642,8.07477,0.20252,,
5C0BD3B3-7EE2-4634-83C8-61031D81FDAE,"Colon, Leodarlyn",WSH,RHR,EPSvsR,-0.12281,-126.9400495,0,15.70909,0.10234,,
5C0BD3B3-7EE2-4634-83C8-61031D81FDAE,"Colon, Leodarlyn",WSH,RHR,EPSvsL,-0.07233,-119.0933724,0,14.65714,0.06512,,
5C0BD3B3-7EE2-4634-83C8-61031D81FDAE,"Colon, Leodarlyn",WSH,RHR,EPS,-0.19514,-123.9139,0,15.3,0.16746,,
FC5FDD5F-73BA-48B5-98A5-611E18779EC9,"Brogdon, Connor",LA,RHR,EPSvsR,-1.61604,-11.73209022,0.84206,4.83582,20.36051,,
FC5FDD5F-73BA-48B5-98A5-611E18779EC9,"Brogdon, Connor",LA,RHR,EPS,-3.6573,-14.99764998,0.7981,5.07692,35.55493,,
FC5FDD5F-73BA-48B5-98A5-611E18779EC9,"Brogdon, Connor",LA,RHR,EPSvsL,-2.04134,-19.23742956,0.74102,5.4,15.19442,,
B0B91C17-8E48-498E-8BB5-61D21578DCF2,"Fenlong, Connor",NULL,RHR,EPSvsR,-0.0435,-48.63116197,0.34526,7.83871,0.11765,,
B0B91C17-8E48-498E-8BB5-61D21578DCF2,"Fenlong, Connor",NULL,RHR,EPSvsL,-0.03593,-52.81377315,0.28905,8.04255,0.08919,,
B0B91C17-8E48-498E-8BB5-61D21578DCF2,"Fenlong, Connor",NULL,RHR,EPS,-0.07943,-50.43805,0.32098,7.92661,0.20683,,
0890FC0D-F88D-47EF-B4C6-61DD88813763,"Hoffmann, Andrew",KC,RHR,EPSvsL,-1.67688,-43.64313758,0.41247,7.18349,5.19119,,
0890FC0D-F88D-47EF-B4C6-61DD88813763,"Hoffmann, Andrew",KC,RHR,EPSvsR,-1.39175,-32.11463115,0.56767,6.37795,6.04845,,
0890FC0D-F88D-47EF-B4C6-61DD88813763,"Hoffmann, Andrew",KC,RHR,EPS,-3.06864,-37.53252819,0.49473,6.72152,11.28727,,
AE455F51-2F91-4075-A8AC-8C6F55DA09F2,"Gonzalez, Anferni",ATL,RHR,EPSvsR,-0.12835,-96.35316302,0,0,0,,
AE455F51-2F91-4075-A8AC-8C6F55DA09F2,"Gonzalez, Anferni",ATL,RHR,EPS,-0.22693,-91.46395725,0,0,0.33333,,
AE455F51-2F91-4075-A8AC-8C6F55DA09F2,"Gonzalez, Anferni",ATL,RHR,EPSvsL,-0.09859,-85.80445986,0,0,0,,
67A927DD-2547-4631-B8F5-8CEFFA6E4BC3,"Castaneda, Victor",NULL,RHR,EPSvsL,-0.12005,-48.48885284,0.34723,7.71429,0.32952,,
67A927DD-2547-4631-B8F5-8CEFFA6E4BC3,"Castaneda, Victor",NULL,RHR,EPSvsR,-0.14124,-42.1750723,0.43223,7.14706,0.4573,,
67A927DD-2547-4631-B8F5-8CEFFA6E4BC3,"Castaneda, Victor",NULL,RHR,EPS,-0.26129,-44.8587747,0.3961,7.15385,0.78682,,
78C5480F-5E41-4138-955B-8D010CE8F5A1,"Yeager, Justin",MIL,RHR,EPSvsR,-1.04434,-29.42195675,0.60392,6.13636,4.9393,,
78C5480F-5E41-4138-955B-8D010CE8F5A1,"Yeager, Justin",MIL,RHR,EPSvsL,-0.97303,-36.25704384,0.5119,6.61225,3.66706,,
78C5480F-5E41-4138-955B-8D010CE8F5A1,"Yeager, Justin",MIL,RHR,EPS,-2.01736,-32.36462564,0.5643,6.33913,8.60636,,
9499A464-23CB-4598-AFE1-8E76C3213D5F,"Estrada, Lazaro",TOR,RHR,EPSvsR,-1.1704,-38.3931182,0.48315,6.75,4.23611,,
9499A464-23CB-4598-AFE1-8E76C3213D5F,"Estrada, Lazaro",TOR,RHR,EPSvsL,-1.03112,-40.31222275,0.45731,6.87273,3.53009,,
9499A464-23CB-4598-AFE1-8E76C3213D5F,"Estrada, Lazaro",TOR,RHR,EPS,-2.20152,-39.26869642,0.47136,6.80578,7.7662,,
900A9E94-527A-4975-B636-8ED6168FD200,"Burrows, Beau",BOC,RHR,EPSvsL,-0.09817,-70.15773066,0.05553,0,0.33333,,
900A9E94-527A-4975-B636-8ED6168FD200,"Burrows, Beau",BOC,RHR,EPSvsR,-21.9982,-69.41720605,0.0655,0,33.03446,,
900A9E94-527A-4975-B636-8ED6168FD200,"Burrows, Beau",BOC,RHR,EPS,-22.16847,-69.64698247,0.06241,13.49993,46.16146,,
4EF4B05B-2BB3-4067-8EB4-9097664AA35D,"Barbosa, Julian",COL,RHR,EPSvsR,-0.12254,-125.7135241,0,15.69768,0.10366,,
4EF4B05B-2BB3-4067-8EB4-9097664AA35D,"Barbosa, Julian",COL,RHR,EPSvsL,-0.07605,-126.7400205,0,15.57692,0.06268,,
4EF4B05B-2BB3-4067-8EB4-9097664AA35D,"Barbosa, Julian",COL,RHR,EPS,-0.19859,-126.10465,0,15.42857,0.16875,,
54D478E8-7956-4AE8-8259-90B0D15FD14C,"Anderson, Nick",NULL,RHR,EPSvsL,-0.42042,-4.516812506,0.93919,4.41818,13.94381,,
54D478E8-7956-4AE8-8259-90B0D15FD14C,"Anderson, Nick",NULL,RHR,EPSvsR,-0.96261,-8.079385067,0.89123,4.62857,17.74667,,
54D478E8-7956-4AE8-8259-90B0D15FD14C,"Anderson, Nick",NULL,RHR,EPS,-1.38298,-6.51663943,0.91227,4.536,31.69048,,
5634A1F4-31FD-40E2-AF18-90EF3B53CE2E,"Palmero, Victor",DET,RHR,EPSvsL,-0.07262,-123.7851985,0,15,0.06353,,
5634A1F4-31FD-40E2-AF18-90EF3B53CE2E,"Palmero, Victor",DET,RHR,EPSvsR,-0.13316,-134.7579964,0,16.2,0.10589,,
5634A1F4-31FD-40E2-AF18-90EF3B53CE2E,"Palmero, Victor",DET,RHR,EPS,-0.20578,-130.6703,0,16.0851,0.16589,,
58D26DC0-57D4-407E-93CA-91B092B626DE,"Ramirez, Julio",NULL,RHR,EPS,-0.15299,-97.14865,0,11.91177,0.18434,,
58D26DC0-57D4-407E-93CA-91B092B626DE,"Ramirez, Julio",NULL,RHR,EPSvsR,-0.15263,-97.14737486,0,12.27273,0.17892,,
58D26DC0-57D4-407E-93CA-91B092B626DE,"Ramirez, Julio",NULL,RHR,EPSvsL,-0.02198,-97.16861598,0,0,0,,
D1776E75-9D5C-438F-A1FA-BE2E2AA86087,"Deppermann, Brad",CHI,RHR,EPSvsR,-0.0435,-47.66115674,0.35834,7.71429,0.12127,,
D1776E75-9D5C-438F-A1FA-BE2E2AA86087,"Deppermann, Brad",CHI,RHR,EPSvsL,-0.03682,-55.61007516,0.25141,8.4,0.08663,,
D1776E75-9D5C-438F-A1FA-BE2E2AA86087,"Deppermann, Brad",CHI,RHR,EPS,-0.08032,-51.0032,0.31338,7.75,0.2079,,
AF1B703E-6CCE-48A4-89B2-C07A0ECFD454,"Vasquez, Jose",MIN,RHR,EPSvsR,-0.06756,-76.24198049,0,10.28571,0.10737,,
AF1B703E-6CCE-48A4-89B2-C07A0ECFD454,"Vasquez, Jose",MIN,RHR,EPSvsL,-0.05587,-81.1246913,0,10.96875,0.0818,,
AF1B703E-6CCE-48A4-89B2-C07A0ECFD454,"Vasquez, Jose",MIN,RHR,EPS,-0.12344,-78.3844,0,10.58108,0.18917,,
F621FDFD-2CCD-41E3-A647-C0BBA8D938EF,"Rangel, Raul",NULL,RHR,EPSvsR,-0.04314,-82.4174138,0,13.49993,0.05648,,
F621FDFD-2CCD-41E3-A647-C0BBA8D938EF,"Rangel, Raul",NULL,RHR,EPSvsL,-0.08525,-81.08467392,0,13.50003,0.11297,,
F621FDFD-2CCD-41E3-A647-C0BBA8D938EF,"Rangel, Raul",NULL,RHR,EPS,-0.12839,-81.52765,0,11.57145,0.19769,,
CA935186-5513-4579-8FD4-C101AC9F5F67,"Garcia, Darvin",PIT,RHR,EPSvsL,-0.03686,-53.64680266,0.27775,8.16279,0.08945,,
CA935186-5513-4579-8FD4-C101AC9F5F67,"Garcia, Darvin",PIT,RHR,EPSvsR,-0.04264,-48.03335107,0.35335,7.85455,0.11442,,
CA935186-5513-4579-8FD4-C101AC9F5F67,"Garcia, Darvin",PIT,RHR,EPS,-0.0795,-50.4825,0.32037,7.9898,0.20387,,
90176354-7A4F-41BE-8930-C184B7780FA2,"Swanson, Erik",TOR,RHR,EPSvsR,0.86373,3.667327202,1.04937,3.64045,36.1813,,
90176354-7A4F-41BE-8930-C184B7780FA2,"Swanson, Erik",TOR,RHR,EPSvsL,0.44737,2.539407167,1.03419,3.68182,26.83107,,
90176354-7A4F-41BE-8930-C184B7780FA2,"Swanson, Erik",TOR,RHR,EPS,1.31108,3.184618857,1.04287,3.83226,63.01236,,
472E1C80-3F40-4A00-B926-C1C83D78C2F8,"Lockwood, Brett",NULL,RHR,EPSvsL,-0.09378,-66.67745295,0.1024,6.75002,0.16605,,
472E1C80-3F40-4A00-B926-C1C83D78C2F8,"Lockwood, Brett",NULL,RHR,EPSvsR,-0.09017,-66.7139911,0.10189,0,0.33333,,
472E1C80-3F40-4A00-B926-C1C83D78C2F8,"Lockwood, Brett",NULL,RHR,EPS,-0.10501,-66.68135,0.10235,10.79998,0.20757,,
F9B0297E-AE71-4862-8EC9-C283D9541FEC,"Matthews, Brett",BOC,RHR,EPSvsL,-0.09709,-84.49898577,0,0,0,,
F9B0297E-AE71-4862-8EC9-C283D9541FEC,"Matthews, Brett",BOC,RHR,EPSvsR,-0.12572,-94.37880525,0,0,0,,
F9B0297E-AE71-4862-8EC9-C283D9541FEC,"Matthews, Brett",BOC,RHR,EPS,-0.14143,-89.80805,0,0,0.21157,,
F12E88F9-FAC4-4E2A-BBA3-E9F59EFF2D36,"Smith, Cade",NYY,RHR,EPSvsR,-0.03687,-41.36548349,0.44318,7.08511,0.11996,,
F12E88F9-FAC4-4E2A-BBA3-E9F59EFF2D36,"Smith, Cade",NYY,RHR,EPSvsL,-0.02979,-41.05443063,0.44724,7.04348,0.09784,,
F12E88F9-FAC4-4E2A-BBA3-E9F59EFF2D36,"Smith, Cade",NYY,RHR,EPS,-0.06666,-41.22589505,0.445,7.06641,0.2178,,
8D065AA6-4D7A-40F2-84EE-EB82EBC03A1E,"Boxberger, Brad",NULL,RHR,EPSvsR,-0.01794,-30.30082988,0.59203,9,0.08743,,
8D065AA6-4D7A-40F2-84EE-EB82EBC03A1E,"Boxberger, Brad",NULL,RHR,EPSvsL,-0.04712,-26.46582225,0.64372,6,0.26228,,
8D065AA6-4D7A-40F2-84EE-EB82EBC03A1E,"Boxberger, Brad",NULL,RHR,EPS,-0.06506,-27.4228686,0.63082,7.36363,0.32056,,
996AD2BD-D95E-447B-AAE9-EC3692A0F95D,"Daniels, Brett",BOC,RHR,EPSvsR,-0.10911,-80.51603119,0,0,0,,
996AD2BD-D95E-447B-AAE9-EC3692A0F95D,"Daniels, Brett",BOC,RHR,EPSvsL,-0.09019,-78.49380499,0,0,0,,
996AD2BD-D95E-447B-AAE9-EC3692A0F95D,"Daniels, Brett",BOC,RHR,EPS,-1.7957,-79.58752,0,0,3.00332,,
103DD929-5583-49FD-A085-EC8E1D367F46,"Gil, Miguel",NULL,RHR,EPSvsR,-0.04984,-82.74740503,0,13.50003,0.07419,,
103DD929-5583-49FD-A085-EC8E1D367F46,"Gil, Miguel",NULL,RHR,EPSvsL,-0.07034,-72.32875603,0.02628,9,0.11129,,
103DD929-5583-49FD-A085-EC8E1D367F46,"Gil, Miguel",NULL,RHR,EPS,-0.12018,-76.3143,0,10.80001,0.18549,,
13B60FDB-2D2E-4E38-8CF6-EC92867601F8,"Trogerlic-Iverson, Nick",BOC,RHR,EPSvsR,-0.12225,-85.15565867,0,0,0.33333,,
13B60FDB-2D2E-4E38-8CF6-EC92867601F8,"Trogerlic-Iverson, Nick",BOC,RHR,EPSvsL,-0.10711,-82.76024239,0,0,0,,
13B60FDB-2D2E-4E38-8CF6-EC92867601F8,"Trogerlic-Iverson, Nick",BOC,RHR,EPS,-8.58784,-84.0200097,0,0,12.48075,,
8E895D27-EDC6-44D7-AD4D-ECC2EB8C322C,"Milto, Pauly",NULL,RHR,EPSvsR,-0.07261,-51.49932983,0.30674,8.37931,0.18464,,
8E895D27-EDC6-44D7-AD4D-ECC2EB8C322C,"Milto, Pauly",NULL,RHR,EPSvsL,-0.00978,-59.31518625,0.20193,9,0.0191,,
8E895D27-EDC6-44D7-AD4D-ECC2EB8C322C,"Milto, Pauly",NULL,RHR,EPS,-0.08238,-52.3113,0.29576,8.4375,0.20374,,
670E8F5E-0C78-4B92-836F-ECD8DC1BF8CF,"Ishiyama, Taichi",NPB,RHR,EPSvsR,-0.86494,-4.261217919,0.94334,5.10566,28.33333,,
670E8F5E-0C78-4B92-836F-ECD8DC1BF8CF,"Ishiyama, Taichi",NPB,RHR,EPSvsL,-1.18152,-13.61445162,0.81896,5.40916,12,,
670E8F5E-0C78-4B92-836F-ECD8DC1BF8CF,"Ishiyama, Taichi",NPB,RHR,EPS,-2.04645,-7.062476902,0.83447,4.89362,42.3,,
C8FAAF4D-D3E9-401B-BB59-ECF44E922E7A,"Parra, Abraham",SD,RHR,EPSvsR,-0.12408,-127.9382967,0,15.75,0.10359,,
C8FAAF4D-D3E9-401B-BB59-ECF44E922E7A,"Parra, Abraham",SD,RHR,EPSvsL,-0.07286,-120.4344544,0,15.3,0.06474,,
C8FAAF4D-D3E9-401B-BB59-ECF44E922E7A,"Parra, Abraham",SD,RHR,EPS,-0.19694,-125.0569,0,15.23077,0.16833,,
A739CBB8-8F8C-4813-904D-ED3B9B5921F5,"Bard, Daniel",NULL,RHR,EPSvsR,-0.44004,-23.5182018,0.6834,4.90909,2.7275,,
02C12BD3-8CCD-40D7-9E48-E8FAC6314472,"Olson, Reese",DET,RHS,EPSvsL,3.23309,7.451333877,1.10031,3.6,66.78613,,
02C12BD3-8CCD-40D7-9E48-E8FAC6314472,"Olson, Reese",DET,RHS,EPSvsR,2.69279,5.616886389,1.07562,3.70879,73.66713,,
02C12BD3-8CCD-40D7-9E48-E8FAC6314472,"Olson, Reese",DET,RHS,EPS,5.92599,6.488519616,1.08735,3.65706,140.45325,,
